,close,high,low,open,time,volumefrom,volumeto
225,3.75,3.83,3.62,3.83,1437523200,0.0002097,0.001237
226,3.75,3.75,3.75,3.75,1437609600,0.0,0.0
227,3.74,3.83,3.53,3.64,1437696000,0.0,0.0
228,3.82,3.82,3.74,3.74,1437782400,2.32,4.14
229,3.83,3.83,3.82,3.82,1437868800,0.0003747,0.000667
230,3.54,3.83,3.54,3.83,1437955200,0.0,0.0
231,3.7,3.7,3.54,3.54,1438041600,0.0,0.0
232,3.65,3.7,3.63,3.7,1438128000,0.0,0.0
233,3.63,3.79,3.63,3.65,1438214400,0.0,0.0
234,3.65,3.65,3.63,3.63,1438300800,0.003612,0.009332
235,3.65,3.83,3.65,3.65,1438387200,0.0,0.0
236,3.7,3.72,3.65,3.65,1438473600,0.0,0.0
237,3.59,3.7,3.59,3.7,1438560000,0.0,0.0
238,3.83,3.83,3.59,3.59,1438646400,0.5653,1.7
239,3.72,3.83,3.72,3.83,1438732800,0.7063,2.04
240,3.53,3.59,3.53,3.59,1438819200,0.0,0.0
241,3.35,3.53,3.35,3.53,1438905600,0.0,0.0
242,3.19,3.35,3.19,3.35,1438992000,0.00236,0.006135
243,3.13,3.19,3.13,3.19,1439078400,0.00685,0.02127
244,3.12,3.22,3.1,3.13,1439164800,0.0,0.0
245,3.3,3.3,3.12,3.12,1439251200,1.25,3.95
246,3.15,3.3,3.14,3.3,1439337600,0.1077,0.3417
247,3.15,3.7,3.15,3.15,1439424000,0.05665,0.1731
248,3.15,3.56,3.15,3.15,1439510400,0.0,0.0
249,3.15,3.16,3.15,3.15,1439596800,0.00025,0.0006904
250,3.02,3.15,3.0,3.15,1439683200,0.009879,0.02795
251,3.05,3.12,3.02,3.02,1439769600,1.62,5.38
252,3.05,3.05,2.94,3.05,1439856000,0.5843,1.69
253,2.67,3.05,2.67,3.05,1439942400,3.51,8.74
254,2.81,2.81,2.62,2.67,1440028800,0.0,0.0
255,2.84,2.84,2.1,2.1,1440115200,1.56,4.34
256,2.89,2.95,2.75,2.81,1440201600,0.5681,1.23
257,2.75,2.89,2.75,2.89,1440288000,0.1656,0.4356
258,2.5,2.81,2.5,2.75,1440374400,0.5482,1.43
259,2.79,2.79,2.27,2.5,1440460800,2.37,5.39
260,2.51,2.79,2.51,2.79,1440547200,3.08,7.77
261,2.67,2.79,2.51,2.51,1440633600,4.36,10.8
262,2.51,2.67,2.51,2.67,1440720000,0.877,1.76
263,2.56,2.56,2.56,2.56,1440806400,0.0,0.0
264,2.57,2.57,2.57,2.57,1440892800,0.0,0.0
265,2.57,2.65,2.53,2.57,1440979200,0.8715,2.36
266,2.64,2.64,2.57,2.57,1441065600,2.62,6.96
267,2.56,2.79,2.53,2.64,1441152000,0.0,0.0
268,2.52,2.6,2.52,2.56,1441238400,0.0,0.0
269,2.51,2.52,2.51,2.52,1441324800,0.05322,0.1331
270,2.4,2.51,2.38,2.51,1441411200,0.6028,1.22
271,2.49,2.61,2.48,2.61,1441497600,0.00245,0.006372
272,2.43,2.53,2.43,2.49,1441584000,0.0,0.0
273,2.38,2.43,2.23,2.43,1441670400,0.009317,0.02277
274,1.0,1.0,0.0001,0.0001,1441756800,1.0,2.5
275,2.38,2.55,2.38,2.55,1441843200,0.0003827,0.0008037
276,2.12,2.6,2.12,2.6,1441929600,0.0006084,0.001435
277,2.42,2.53,2.38,2.38,1442016000,0.04318,0.09325
278,2.41,2.79,2.41,2.42,1442102400,2.34,5.06
279,2.39,2.41,2.31,2.41,1442188800,2.04,5.49
280,2.48,2.48,2.31,2.39,1442275200,10.79,25.46
281,2.44,2.65,2.41,2.48,1442361600,2.26,5.38
282,2.52,2.59,2.44,2.44,1442448000,0.3549,0.8696
283,2.48,2.52,2.38,2.52,1442534400,0.2906,0.6984
284,2.46,2.48,2.46,2.48,1442620800,18.14,44.95
285,2.43,2.48,2.4,2.46,1442707200,0.0002495,0.0005668
286,2.53,2.65,2.43,2.43,1442793600,0.0024,0.005565
287,2.51,2.58,2.39,2.53,1442880000,2.07,4.89
288,2.53,2.53,2.53,2.53,1442966400,3.52,8.39
289,2.45,2.5,2.42,2.42,1443052800,0.0,0.0
290,2.41,2.5,2.41,2.5,1443139200,0.0,0.0
291,2.36,2.39,2.36,2.38,1443225600,3.64,8.86
292,2.37,2.42,2.36,2.36,1443312000,0.6997,1.68
293,2.42,2.43,2.36,2.37,1443398400,23.06,55.81
294,2.42,2.45,2.36,2.36,1443484800,0.09204,0.2211
295,2.41,2.42,2.41,2.42,1443571200,0.01606,0.03783
296,2.34,2.41,2.3,2.41,1443657600,0.3969,0.95
297,2.4,2.4,2.25,2.34,1443744000,4.35,9.83
298,2.22,2.4,2.22,2.25,1443830400,2.14,4.83
299,2.24,2.48,2.15,2.22,1443916800,20.33,46.74
300,2.35,2.65,2.15,2.15,1444003200,19.06,44.28
301,2.53,2.55,2.38,2.38,1444089600,3.83,8.88
302,2.4,2.61,2.4,2.53,1444176000,10.15,24.53
303,2.6,2.61,2.39,2.4,1444262400,2.72,6.41
304,2.5,2.6,2.32,2.6,1444348800,1.14,2.69
305,2.4,2.4,2.32,2.32,1444435200,0.04993,0.1162
306,2.38,2.6,2.38,2.4,1444521600,0.2084,0.4767
307,2.33,2.6,2.33,2.38,1444608000,0.2066,0.4753
308,2.33,2.34,2.33,2.33,1444694400,2.53,5.91
309,2.37,2.37,2.33,2.33,1444780800,5.64,13.43
310,2.23,2.37,2.23,2.37,1444867200,4.94,11.45
311,2.34,2.37,2.23,2.23,1444953600,0.003123,0.007555
312,2.43,2.57,2.41,2.43,1445040000,16.76,40.56
313,2.41,2.43,2.41,2.43,1445126400,0.0,0.0
314,2.4,2.56,2.35,2.41,1445212800,0.04765,0.1164
315,2.45,2.45,2.36,2.4,1445299200,0.245,0.5906
316,2.43,2.46,2.32,2.45,1445385600,11.36,26.61
317,2.44,2.44,2.25,2.43,1445472000,17.81,43.09
318,2.32,2.44,2.32,2.44,1445558400,0.0,0.0
319,2.26,2.26,2.15,2.24,1445644800,3.83,9.12
320,2.25,2.36,2.16,2.26,1445731200,5.46,12.46
321,2.13,2.26,2.13,2.25,1445817600,10.42,22.46
322,2.04,2.18,2.0,2.13,1445904000,0.3359,0.7489
323,2.13,2.17,2.03,2.17,1445990400,0.00355,0.007611
324,2.36,2.4,2.03,2.06,1446076800,16.02,36.83
325,2.52,2.69,2.3,2.36,1446163200,4.44,10.74
326,2.28,2.66,2.28,2.52,1446249600,3.02,7.2
327,2.41,2.76,2.26,2.26,1446336000,1.43,3.49
328,2.53,2.53,2.3,2.45,1446422400,3.09,7.76
329,2.61,2.76,2.36,2.53,1446508800,190.54,467.52
330,2.57,2.61,2.27,2.61,1446595200,0.0005915,0.001411
331,2.34,2.57,2.3,2.57,1446681600,54.19,141.96
332,2.66,2.66,2.34,2.34,1446768000,55.18,145.16
333,2.64,2.64,2.42,2.59,1446854400,113.48,293.48
334,2.49,2.74,2.49,2.64,1446940800,16.01,41.78
335,2.56,2.66,2.46,2.49,1447027200,12.4,30.73
336,2.48,2.75,2.43,2.62,1447113600,0.005374,0.01256
337,2.18,2.49,2.18,2.48,1447200000,21.68,48.76
338,2.67,2.67,2.18,2.18,1447286400,7.21,17.13
339,2.5,2.62,2.45,2.57,1447372800,0.7227,1.7
340,2.55,2.75,2.54,2.67,1447459200,0.4421,1.11
341,2.37,2.55,2.37,2.55,1447545600,272.09,649.49
342,2.4,2.4,2.3,2.37,1447632000,4.23,9.79
343,2.28,2.44,2.28,2.4,1447718400,0.001484,0.003492
344,2.31,2.36,2.3,2.3,1447804800,1.1,2.63
345,2.29,2.29,2.29,2.29,1447891200,0.0,0.0
346,2.29,2.29,2.29,2.29,1447977600,0.0,0.0
347,2.29,2.29,2.28,2.28,1448064000,4.99,11.3
348,2.49,2.49,2.25,2.25,1448150400,8.9,19.09
349,2.18,2.18,2.16,2.16,1448236800,0.0,0.0
350,2.19,2.38,2.18,2.18,1448323200,2.49,5.32
351,2.16,2.38,2.16,2.38,1448409600,0.007588,0.01556
352,2.25,2.49,2.19,2.38,1448496000,4.91,10.98
353,2.23,2.23,2.23,2.23,1448582400,6.58,14.83
354,2.1,2.24,2.1,2.23,1448668800,2.81,5.9
355,2.21,2.21,2.1,2.1,1448755200,3.03,6.67
356,2.23,2.24,2.17,2.21,1448841600,0.748,1.65
357,2.2,2.24,2.12,2.23,1448928000,1.11,2.27
358,2.2,2.2,2.1,2.2,1449014400,10.22,22.25
359,2.38,2.48,2.19,2.2,1449100800,16.74,38.86
360,2.2,2.48,2.2,2.31,1449187200,1.94,4.75
361,2.2,2.4,2.2,2.4,1449273600,0.01053,0.02316
362,2.25,2.25,2.19,2.2,1449360000,8.02,19.8
363,2.0,2.38,2.0,2.22,1449446400,5.84,14.25
364,2.15,2.15,2.15,2.15,1449532800,0.0111,0.02525
365,2.13,2.4,2.13,2.15,1449619200,73.76,183.16
366,2.33,2.34,2.13,2.13,1449705600,3.01,7.68
367,2.34,2.34,2.09,2.33,1449792000,26.09,69.14
368,2.4,2.4,2.34,2.34,1449878400,21.87,57.74
369,2.5,2.5,2.24,2.4,1449964800,16.65,44.14
370,2.5,2.59,2.46,2.5,1450051200,5.67,16.32
371,2.45,2.57,2.45,2.5,1450137600,0.0,0.0
372,2.52,2.55,2.52,2.55,1450224000,21.25,57.94
373,2.57,2.57,2.35,2.35,1450310400,12.29,32.32
374,2.44,2.44,2.44,2.44,1450396800,4.66,13.12
375,2.54,2.7,2.54,2.6,1450483200,0.2928,0.8756
376,2.5,2.5,2.5,2.5,1450569600,1.18,3.19
377,2.4,2.69,2.4,2.52,1450656000,4.88,11.99
378,2.33,2.33,2.26,2.3,1450742400,4.93,12.45
379,2.47,2.64,2.47,2.58,1450828800,72.52,184.79
380,2.21,2.57,2.21,2.57,1450915200,605.76,1624.46
381,2.51,3.0,2.5,2.75,1451001600,130.7,359.26
382,2.65,2.65,2.55,2.57,1451088000,2.51,7.95
383,2.38,2.38,2.38,2.38,1451174400,0.01921,0.04863
384,2.33,2.33,2.33,2.33,1451260800,0.06635,0.196
385,2.57,2.79,2.4,2.7,1451347200,32.42,91.21
386,2.92,3.08,2.76,2.76,1451433600,37.55,134.26
387,2.7,3.18,2.7,2.92,1451520000,11.32,36.79
388,3.18,3.18,2.7,2.7,1451606400,20.65,63.07
389,3.0,3.0,2.73,2.78,1451692800,1.1,4.01
390,2.8,2.8,2.71,2.71,1451779200,0.009266,0.02731
391,2.7,2.98,2.7,2.8,1451865600,17.47,52.64
392,2.96,2.99,2.7,2.7,1451952000,0.01271,0.03825
393,2.8,2.9,2.8,2.9,1452038400,0.001059,0.003187
394,2.59,2.83,2.59,2.7,1452124800,0.2961,1.02
395,2.64,2.95,2.64,2.75,1452211200,10.19,35.25
396,2.49,3.0,2.49,2.64,1452297600,10.0,32.51
397,2.95,2.95,2.2,2.28,1452384000,52.86,162.82
398,2.46,2.95,2.38,2.95,1452470400,1.01,3.44
399,2.55,2.59,2.52,2.57,1452556800,96.22,332.8
400,2.39,2.55,2.39,2.55,1452643200,0.0,0.0
401,2.95,2.95,2.75,2.75,1452729600,165.18,556.75
402,3.5,3.65,3.22,3.65,1452816000,14.75,53.5
403,3.5,4.1,3.22,3.5,1452902400,64.08,248.47
404,5.0,5.0,3.5,3.5,1452988800,65.87,289.4
405,4.75,5.0,4.15,5.0,1453075200,723.96,3445.47
406,4.1,4.93,3.86,4.75,1453161600,32.51,153.31
407,4.6,4.73,3.86,4.1,1453248000,13.4,61.19
408,5.0,5.0,4.6,4.6,1453334400,71.97,356.51
409,5.88,5.9,4.58,5.0,1453420800,137.76,732.57
410,3.7,5.88,3.7,5.88,1453507200,167.34,772.22
411,4.9,5.5,3.7,3.7,1453593600,62.87,237.95
412,3.51,4.9,3.51,4.9,1453680000,106.81,413.42
413,4.7,4.7,3.51,3.51,1453766400,22.15,102.21
414,4.02,4.7,4.02,4.7,1453852800,1.61,6.78
415,4.02,4.34,4.02,4.02,1453939200,4.65,20.17
416,4.31,4.7,4.02,4.02,1454025600,1.42,6.47
417,4.02,4.31,4.02,4.31,1454112000,0.08247,0.5491
418,4.8,4.8,3.56,4.02,1454198400,3.16,13.22
419,3.56,4.8,3.56,4.8,1454284800,0.003168,0.01171
420,3.66,3.66,3.56,3.56,1454371200,0.02994,0.1093
421,3.9,4.12,3.66,3.66,1454457600,0.1274,0.4973
422,4.8,4.8,3.71,3.9,1454544000,0.03797,0.1589
423,4.6,4.8,3.99,4.8,1454630400,5.43,21.91
424,4.0,4.6,3.99,4.6,1454716800,5.75,23.0
425,4.2,4.2,3.99,4.0,1454803200,25.0,105.01
426,4.3,4.3,4.05,4.16,1454889600,190.63,774.09
427,4.01,4.3,4.01,4.3,1454976000,372.93,1495.46
428,4.08,4.09,3.85,4.01,1455062400,29.57,114.71
429,3.25,4.11,3.25,4.08,1455148800,136.06,486.79
430,3.8,4.16,3.25,3.25,1455235200,63.49,224.05
431,3.61,3.92,3.61,3.8,1455321600,99.87,372.1
432,3.7,3.92,3.61,3.61,1455408000,7.13,27.85
433,4.09,4.1,3.61,3.7,1455494400,76.26,301.85
434,3.7,4.09,3.7,4.09,1455580800,306.53,1182.54
435,3.9,3.9,3.48,3.7,1455667200,55.49,199.28
436,3.72,3.9,3.1,3.9,1455753600,54.21,180.26
437,3.58,3.72,3.51,3.72,1455840000,8.28,29.48
438,3.49,3.69,3.42,3.58,1455926400,17.13,60.99
439,4.1,4.25,3.49,3.49,1456012800,500.81,1974.08
440,4.22,4.22,3.79,4.1,1456099200,2.52,10.61
441,3.78,4.22,3.78,4.22,1456185600,29.6,112.46
